anime_id,name,genre,type,episodes,text
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,"Naruto: Shippuuden Movie 6 - Road to Ninja [TYPE] Movie [GENRE] Action, Adventure, Martial Arts, Shounen, Super Power [EP] 1"
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",Special,1,"Higurashi no Naku Koro ni Special: Nekogoroshi-hen [TYPE] Special [GENRE] Comedy, Mystery [EP] 1"
4037,Cowboy Bebop: Yose Atsume Blues,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",Special,1,"Cowboy Bebop: Yose Atsume Blues [TYPE] Special [GENRE] Action, Adventure, Comedy, Drama, Sci-Fi, Space [EP] 1"
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School",TV,10,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru [TYPE] TV [GENRE] Comedy, Romance, School [EP] 10"
2594,Piano no Mori,"Adventure, Comedy, Drama, Music, School, Seinen",Movie,1,"Piano no Mori [TYPE] Movie [GENRE] Adventure, Comedy, Drama, Music, School, Seinen [EP] 1"
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,"Bishoujo Senshi Sailor Moon R: The Movie [TYPE] Movie [GENRE] Drama, Magic, Romance, Shoujo [EP] 1"
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,"Isekai no Seikishi Monogatari [TYPE] OVA [GENRE] Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School [EP] 13"
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,"Hayate no Gotoku! Heaven Is a Place on Earth [TYPE] Movie [GENRE] Comedy, Harem, Parody [EP] 1"
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,"Kimi to Boku. 2 [TYPE] TV [GENRE] Comedy, Drama, Romance, School, Shounen, Slice of Life [EP] 13"
4618,RideBack,"Action, Drama, Mecha, School, Sci-Fi",TV,12,"RideBack [TYPE] TV [GENRE] Action, Drama, Mecha, School, Sci-Fi [EP] 12"
9252,Break Blade 3: Kyoujin no Ato,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,"Break Blade 3: Kyoujin no Ato [TYPE] Movie [GENRE] Action, Fantasy, Mecha, Military, Shounen [EP] 1"
4087,Michiko to Hatchin,"Action, Adventure",TV,22,"Michiko to Hatchin [TYPE] TV [GENRE] Action, Adventure [EP] 22"
14407,Persona 3 the Movie 1: Spring of Birth,"Action, Fantasy, Seinen, Supernatural",Movie,1,"Persona 3 the Movie 1: Spring of Birth [TYPE] Movie [GENRE] Action, Fantasy, Seinen, Supernatural [EP] 1"
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1,"Sayonara Zetsubou Sensei Special [TYPE] Special [GENRE] Comedy, Mystery, Parody [EP] 1"
3468,Maria-sama ga Miteru Specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,7,"Maria-sama ga Miteru Specials [TYPE] Special [GENRE] Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life [EP] 7"
746,Papa to Kiss in the Dark,"Comedy, Drama, Romance, Yaoi",OVA,2,"Papa to Kiss in the Dark [TYPE] OVA [GENRE] Comedy, Drama, Romance, Yaoi [EP] 2"
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",TV,26,"Bakuretsu Hunters [TYPE] TV [GENRE] Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural [EP] 26"
27829,Heavy Object,"Action, Mecha, Military, Sci-Fi",TV,24,"Heavy Object [TYPE] TV [GENRE] Action, Mecha, Military, Sci-Fi [EP] 24"
4793,Pokemon: Pichu to Pikachu,"Adventure, Comedy, Fantasy, Kids",Movie,1,"Pokemon: Pichu to Pikachu [TYPE] Movie [GENRE] Adventure, Comedy, Fantasy, Kids [EP] 1"
32379,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,12,"Berserk (2016) [TYPE] TV [GENRE] Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural [EP] 12"
4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,"One Piece Film: Strong World [TYPE] Movie [GENRE] Action, Adventure, Comedy, Drama, Fantasy, Shounen [EP] 1"
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",TV,10,"Fate/kaleid liner Prisma☆Illya 2wei! [TYPE] TV [GENRE] Action, Comedy, Fantasy, Magic [EP] 10"
1473,City Hunter &#039;91,"Action, Comedy, Mystery, Shounen",TV,13,"City Hunter &#039;91 [TYPE] TV [GENRE] Action, Comedy, Mystery, Shounen [EP] 13"
6115,Lupin III vs. Detective Conan,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,"Lupin III vs. Detective Conan [TYPE] Special [GENRE] Action, Adventure, Comedy, Mystery, Shounen [EP] 1"
15751,Senyuu.,"Action, Comedy, Fantasy, Parody, Shounen",TV,13,"Senyuu. [TYPE] TV [GENRE] Action, Comedy, Fantasy, Parody, Shounen [EP] 13"
1462,Memories,"Drama, Horror, Psychological, Sci-Fi",Movie,3,"Memories [TYPE] Movie [GENRE] Drama, Horror, Psychological, Sci-Fi [EP] 3"
1239,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",TV,39,"Bishoujo Senshi Sailor Moon SuperS [TYPE] TV [GENRE] Drama, Magic, Romance, Shoujo [EP] 39"
19109,Fate/kaleid liner Prisma☆Illya Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,"Fate/kaleid liner Prisma☆Illya Specials [TYPE] Special [GENRE] Comedy, Ecchi, Fantasy, Magic [EP] 5"
11227,Rinne no Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,"Rinne no Lagrange [TYPE] TV [GENRE] Action, Comedy, Mecha, Sci-Fi [EP] 12"
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,12,"Kishin Houkou Demonbane (TV) [TYPE] TV [GENRE] Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen [EP] 12"
241,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11,"Girls Bravo: First Season [TYPE] TV [GENRE] Comedy, Ecchi, Fantasy, Harem, Romance, School [EP] 11"
1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",OVA,1,"Fatal Fury: Legend of the Hungry Wolf [TYPE] OVA [GENRE] Action, Adventure, Drama, Martial Arts, Romance, Shounen [EP] 1"
1842,Major S3,"Drama, Shounen, Sports",TV,26,"Major S3 [TYPE] TV [GENRE] Drama, Shounen, Sports [EP] 26"
8110,Fukubiki! Triangle: Miharu After,Hentai,OVA,2,Fukubiki! Triangle: Miharu After [TYPE] OVA [GENRE] Hentai [EP] 2
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,"Dennou Coil [TYPE] TV [GENRE] Adventure, Comedy, Drama, Mystery, Sci-Fi [EP] 26"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,"Mimi wo Sumaseba [TYPE] Movie [GENRE] Adventure, Drama, Fantasy, Romance, Slice of Life [EP] 1"
272,Noir,"Action, Drama, Mystery",TV,26,"Noir [TYPE] TV [GENRE] Action, Drama, Mystery [EP] 26"
941,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",TV,12,"Renkin San-kyuu Magical? Pokaan [TYPE] TV [GENRE] Comedy, Ecchi, Magic, Parody, Vampire [EP] 12"
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,"Bishoujo Senshi Sailor Moon R [TYPE] TV [GENRE] Demons, Magic, Romance, Shoujo [EP] 43"
25241,Akame ga Kill! Theater,Comedy,ONA,24,Akame ga Kill! Theater [TYPE] ONA [GENRE] Comedy [EP] 24
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1,Grisaia no Meikyuu: Caprice no Mayu 0 [TYPE] Special [GENRE] Drama [EP] 1
15377,Hyakka Ryouran: Samurai Bride,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,"Hyakka Ryouran: Samurai Bride [TYPE] TV [GENRE] Action, Comedy, Ecchi, Harem, Samurai, School [EP] 12"
16518,Arata Kangatari,"Adventure, Fantasy, Shounen",TV,12,"Arata Kangatari [TYPE] TV [GENRE] Adventure, Fantasy, Shounen [EP] 12"
1137,Mushrambo,"Adventure, Drama, Fantasy, Sci-Fi, Shounen",TV,32,"Mushrambo [TYPE] TV [GENRE] Adventure, Drama, Fantasy, Sci-Fi, Shounen [EP] 32"
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,"Jigoku Shoujo Futakomori [TYPE] TV [GENRE] Horror, Mystery, Psychological, Supernatural [EP] 26"
31452,Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance",TV,12,"Norn9: Norn+Nonet [TYPE] TV [GENRE] Adventure, Fantasy, Josei, Romance [EP] 12"
1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,"Pumpkin Scissors [TYPE] TV [GENRE] Action, Comedy, Drama, Military [EP] 24"
6919,X-Men,"Action, Drama, Super Power",TV,12,"X-Men [TYPE] TV [GENRE] Action, Drama, Super Power [EP] 12"
161,Peace Maker Kurogane,"Action, Comedy, Historical, Samurai, Shounen",TV,24,"Peace Maker Kurogane [TYPE] TV [GENRE] Action, Comedy, Historical, Samurai, Shounen [EP] 24"
12461,Hiiro no Kakera,"Fantasy, Romance, Shoujo, Supernatural",TV,13,"Hiiro no Kakera [TYPE] TV [GENRE] Fantasy, Romance, Shoujo, Supernatural [EP] 13"
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,"Gintama: Shiroyasha Koutan [TYPE] Special [GENRE] Action, Comedy, Historical, Parody, Sci-Fi [EP] 1"
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,"Slayers: The Motion Picture [TYPE] Movie [GENRE] Adventure, Comedy, Fantasy, Magic, Shounen [EP] 1"
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"Drama, Historical, Samurai, Shounen",Movie,1,"Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka [TYPE] Movie [GENRE] Drama, Historical, Samurai, Shounen [EP] 1"
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1,"Persona 3 the Movie 3: Falling Down [TYPE] Movie [GENRE] Action, Fantasy, Seinen, Supernatural [EP] 1"
2030,El Cazador de la Bruja,"Adventure, Drama, Mystery",TV,26,"El Cazador de la Bruja [TYPE] TV [GENRE] Adventure, Drama, Mystery [EP] 26"
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,"Sekaiichi Hatsukoi [TYPE] TV [GENRE] Comedy, Drama, Romance, Shounen Ai [EP] 12"
1913,Shonan Junai Gumi!,"Action, Comedy, School",OVA,5,"Shonan Junai Gumi! [TYPE] OVA [GENRE] Action, Comedy, School [EP] 5"
155,X/1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,"X/1999 [TYPE] Movie [GENRE] Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural [EP] 1"
19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22,"Samurai Flamenco [TYPE] TV [GENRE] Action, Comedy, Parody [EP] 22"
2372,Enbo,"Drama, Hentai",OVA,6,"Enbo [TYPE] OVA [GENRE] Drama, Hentai [EP] 6"
517,School Rumble Ichi Gakki Hoshuu,"Comedy, Romance, School, Shounen",OVA,2,"School Rumble Ichi Gakki Hoshuu [TYPE] OVA [GENRE] Comedy, Romance, School, Shounen [EP] 2"
12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",TV,13,"Kyoukaisenjou no Horizon II [TYPE] TV [GENRE] Action, Fantasy, Sci-Fi [EP] 13"
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen",TV,25,"Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen [TYPE] TV [GENRE] Action, Game, Mystery, Shounen [EP] 25"
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite [TYPE] Special [GENRE] Comedy [EP] 1
106,Hana yori Dango,"Drama, Romance, School, Shoujo",TV,51,"Hana yori Dango [TYPE] TV [GENRE] Drama, Romance, School, Shoujo [EP] 51"
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,"Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu [TYPE] Movie [GENRE] Adventure, Comedy, Fantasy, Sci-Fi, Shounen [EP] 1"
28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,"Action, Comedy, School, Shounen",Special,1,"Ansatsu Kyoushitsu (TV): Deai no Jikan [TYPE] Special [GENRE] Action, Comedy, School, Shounen [EP] 1"
6893,Oni Chichi,Hentai,OVA,2,Oni Chichi [TYPE] OVA [GENRE] Hentai [EP] 2
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"Drama, Mystery, Seinen, Supernatural",Special,1,"Kara no Kyoukai: Mirai Fukuin - Extra Chorus [TYPE] Special [GENRE] Drama, Mystery, Seinen, Supernatural [EP] 1"
10348,Fireball Charming,Sci-Fi,TV,13,Fireball Charming [TYPE] TV [GENRE] Sci-Fi [EP] 13
18295,Kakumeiki Valvrave 2nd Season,"Action, Mecha, Space",TV,12,"Kakumeiki Valvrave 2nd Season [TYPE] TV [GENRE] Action, Mecha, Space [EP] 12"
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,"Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito [TYPE] Movie [GENRE] Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo [EP] 1"
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,"Kino no Tabi: The Beautiful World [TYPE] TV [GENRE] Action, Adventure, Slice of Life [EP] 13"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,"Durarara!!x2 Ketsu [TYPE] TV [GENRE] Action, Mystery, Supernatural [EP] 12"
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",OVA,1,"Candy Boy Episode: EX01 - Mirai Yohouzu [TYPE] OVA [GENRE] School, Shoujo Ai, Slice of Life [EP] 1"
1710,Rockman.EXE,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,"Rockman.EXE [TYPE] TV [GENRE] Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen [EP] 56"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,"Kaiba [TYPE] TV [GENRE] Adventure, Mystery, Romance, Sci-Fi [EP] 12"
12823,Shakugan no Shana III (Final) Specials,"Comedy, Parody",Special,2,"Shakugan no Shana III (Final) Specials [TYPE] Special [GENRE] Comedy, Parody [EP] 2"
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",OVA,1,"Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari [TYPE] OVA [GENRE] Comedy, Drama, Shoujo [EP] 1"
12321,Thermae Romae,"Comedy, Historical, Seinen",TV,3,"Thermae Romae [TYPE] TV [GENRE] Comedy, Historical, Seinen [EP] 3"
292,Dear Boys,"Drama, Shounen, Sports",TV,26,"Dear Boys [TYPE] TV [GENRE] Drama, Shounen, Sports [EP] 26"
3785,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",Movie,1,"Evangelion: 3.0 You Can (Not) Redo [TYPE] Movie [GENRE] Action, Mecha, Sci-Fi [EP] 1"
2417,Saigo no Door wo Shimero!,"Comedy, Drama, Romance, Yaoi",OVA,1,"Saigo no Door wo Shimero! [TYPE] OVA [GENRE] Comedy, Drama, Romance, Yaoi [EP] 1"
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,"Utawarerumono [TYPE] TV [GENRE] Action, Drama, Fantasy, Sci-Fi [EP] 26"
28957,Mushishi Zoku Shou: Suzu no Shizuku,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Movie,1,"Mushishi Zoku Shou: Suzu no Shizuku [TYPE] Movie [GENRE] Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural [EP] 1"
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,"Mobile Suit Gundam: Iron-Blooded Orphans [TYPE] TV [GENRE] Action, Drama, Mecha, Sci-Fi, Space [EP] 25"
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Seinen, Slice of Life",TV,13,"Danna ga Nani wo Itteiru ka Wakaranai Ken [TYPE] TV [GENRE] Comedy, Seinen, Slice of Life [EP] 13"
4186,Chrome Shelled Regios,"Action, Adventure, Fantasy, School, Sci-Fi",TV,24,"Chrome Shelled Regios [TYPE] TV [GENRE] Action, Adventure, Fantasy, School, Sci-Fi [EP] 24"
147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,"Kimi ga Nozomu Eien [TYPE] TV [GENRE] Drama, Romance, Slice of Life [EP] 14"
747,Haru wo Daite Ita,"Drama, Romance, Yaoi",OVA,2,"Haru wo Daite Ita [TYPE] OVA [GENRE] Drama, Romance, Yaoi [EP] 2"
181,Vandread: The Second Stage,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,"Vandread: The Second Stage [TYPE] TV [GENRE] Action, Ecchi, Mecha, Sci-Fi, Shounen, Space [EP] 13"
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,"One Piece Movie 3: Chinjuu-jima no Chopper Oukoku [TYPE] Movie [GENRE] Action, Adventure, Comedy, Fantasy, Shounen, Super Power [EP] 1"
25687,Digimon Adventure tri. 1: Saikai,"Action, Adventure, Comedy, Drama",Movie,1,"Digimon Adventure tri. 1: Saikai [TYPE] Movie [GENRE] Action, Adventure, Comedy, Drama [EP] 1"
28825,Himouto! Umaru-chan,"Comedy, School, Seinen, Slice of Life",TV,12,"Himouto! Umaru-chan [TYPE] TV [GENRE] Comedy, School, Seinen, Slice of Life [EP] 12"
1696,Murder Princess,"Action, Adventure, Fantasy",OVA,6,"Murder Princess [TYPE] OVA [GENRE] Action, Adventure, Fantasy [EP] 6"
19855,Nobunagun,"Action, Supernatural",TV,13,"Nobunagun [TYPE] TV [GENRE] Action, Supernatural [EP] 13"
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,"JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season [TYPE] TV [GENRE] Action, Adventure, Drama, Shounen, Supernatural [EP] 24"
191,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,"Love Hina Christmas Special: Silent Eve [TYPE] Special [GENRE] Comedy, Romance, Slice of Life [EP] 1"
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Comedy, Drama, Romance, School, Supernatural",Movie,1,"Aura: Maryuuin Kouga Saigo no Tatakai [TYPE] Movie [GENRE] Comedy, Drama, Romance, School, Supernatural [EP] 1"
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance",TV,12,"Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance [EP] 12"
166,Samurai 7,"Historical, Mecha, Samurai, Sci-Fi",TV,26,"Samurai 7 [TYPE] TV [GENRE] Historical, Mecha, Samurai, Sci-Fi [EP] 26"
670,Lamune,"Drama, Romance, Slice of Life",TV,12,"Lamune [TYPE] TV [GENRE] Drama, Romance, Slice of Life [EP] 12"
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1,"Mahou Shoujo Lyrical Nanoha: The Movie 1st [TYPE] Movie [GENRE] Action, Comedy, Drama, Magic, Super Power [EP] 1"
3702,Detroit Metal City,"Comedy, Music",OVA,12,"Detroit Metal City [TYPE] OVA [GENRE] Comedy, Music [EP] 12"
12669,Amagami SS+ Plus Specials,Romance,Special,6,Amagami SS+ Plus Specials [TYPE] Special [GENRE] Romance [EP] 6
24919,Aoki Hagane no Arpeggio: Ars Nova DC,"Action, Sci-Fi, Seinen",Movie,1,"Aoki Hagane no Arpeggio: Ars Nova DC [TYPE] Movie [GENRE] Action, Sci-Fi, Seinen [EP] 1"
1172,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,"Slayers Try [TYPE] TV [GENRE] Adventure, Comedy, Demons, Fantasy, Magic, Shounen [EP] 26"
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",TV,14,"Tokyo Majin Gakuen Kenpucho: Tou [TYPE] TV [GENRE] Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural [EP] 14"
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,"Lupin III: Cagliostro no Shiro [TYPE] Movie [GENRE] Adventure, Comedy, Shounen [EP] 1"
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,"Comedy, Ecchi",OVA,1,"Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne. [TYPE] OVA [GENRE] Comedy, Ecchi [EP] 1"
22663,Seiken Tsukai no World Break,"Action, Fantasy, Harem, Romance, School, Supernatural",TV,12,"Seiken Tsukai no World Break [TYPE] TV [GENRE] Action, Fantasy, Harem, Romance, School, Supernatural [EP] 12"
3033,Digimon Tamers: Bousou Digimon Tokkyuu,"Adventure, Comedy, Sci-Fi, Shounen",Movie,1,"Digimon Tamers: Bousou Digimon Tokkyuu [TYPE] Movie [GENRE] Adventure, Comedy, Sci-Fi, Shounen [EP] 1"
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,"Asobi ni Iku yo! [TYPE] TV [GENRE] Comedy, Ecchi, Harem, Romance, Sci-Fi [EP] 12"
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,"Ladies versus Butlers! Specials [TYPE] Special [GENRE] Ecchi, Seinen [EP] 6"
880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",TV,22,"Aa! Megami-sama!: Sorezore no Tsubasa [TYPE] TV [GENRE] Comedy, Magic, Romance, Seinen, Supernatural [EP] 22"
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13,"Arakawa Under the Bridge x Bridge [TYPE] TV [GENRE] Comedy, Romance, Seinen [EP] 13"
13169,Buta,"Adventure, Comedy, Fantasy, Historical",Movie,1,"Buta [TYPE] Movie [GENRE] Adventure, Comedy, Fantasy, Historical [EP] 1"
23259,Gundam: G no Reconguista,"Action, Mecha, Sci-Fi, Space",TV,26,"Gundam: G no Reconguista [TYPE] TV [GENRE] Action, Mecha, Sci-Fi, Space [EP] 26"
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,"Baby Steps 2nd Season [TYPE] TV [GENRE] Romance, School, Shounen, Sports [EP] 25"
1469,Monster Farm: Enbanseki no Himitsu,"Action, Adventure, Comedy, Fantasy",TV,48,"Monster Farm: Enbanseki no Himitsu [TYPE] TV [GENRE] Action, Adventure, Comedy, Fantasy [EP] 48"
1554,Asatte no Houkou.,"Drama, Supernatural",TV,12,"Asatte no Houkou. [TYPE] TV [GENRE] Drama, Supernatural [EP] 12"
6951,Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,"Adventure, Game, Shounen",Special,1,"Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna [TYPE] Special [GENRE] Adventure, Game, Shounen [EP] 1"
632,Mahoromatic End Year Special,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,"Mahoromatic End Year Special [TYPE] Special [GENRE] Comedy, Ecchi, Military, Romance, Sci-Fi [EP] 1"
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",TV,48,"Kimagure Orange☆Road [TYPE] TV [GENRE] Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power [EP] 48"
18745,Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,"Comedy, Josei, Slice of Life",OVA,1,"Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni [TYPE] OVA [GENRE] Comedy, Josei, Slice of Life [EP] 1"
5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",OVA,2,"Seitokaichou ni Chuukoku [TYPE] OVA [GENRE] Comedy, Drama, Romance, School, Yaoi [EP] 2"
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,"Kino no Tabi: The Beautiful World - Tou no Kuni [TYPE] Special [GENRE] Adventure, Fantasy, Psychological [EP] 1"
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,"Adventure, Drama, Fantasy",Movie,1,"Kino no Tabi: The Beautiful World - Byouki no Kuni - For You [TYPE] Movie [GENRE] Adventure, Drama, Fantasy [EP] 1"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,"Aria The Natural [TYPE] TV [GENRE] Fantasy, Sci-Fi, Shounen, Slice of Life [EP] 26"
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Special,1,"Love Hina Haru Special: Kimi Sakura Chiru Nakare!! [TYPE] Special [GENRE] Adventure, Comedy, Romance [EP] 1"
